Year,Period,Date,State,PlanName,Accounts,AUM,Note
2003,Q1,2003-03-31,Nevada,Nevada Savings,26141.0,109805469.0,
2003,Q1,2003-03-31,New Hampshire,New Hampshire,221000.0,1607800000.0,
2003,Q1,2003-03-31,New Jersey,New Jersey,28935.0,149509318.0,
2003,Q1,2003-03-31,New Mexico,New Mexico Prepaid,90.0,523228.0,
2003,Q1,2003-03-31,New Mexico,New Mexico Savings,75988.0,376686521.0,
2003,Q1,2003-03-31,New York,New York,332852.0,1604457707.0,
2003,Q1,2003-03-31,North Carolina,North Carolina,11919.0,74971712.0,
2003,Q1,2003-03-31,North Dakota,North Dakota,12193.0,101622749.0,
2003,Q1,2003-03-31,Ohio,Ohio Guaranteed Fund,132762.0,664634445.0,
2003,Q1,2003-03-31,Ohio,Ohio Variable Funds,428023.0,2027541469.0,
2003,Q1,2003-03-31,Oklahoma,Oklahoma,14138.0,39405479.0,
2003,Q1,2003-03-31,Oregon,Oregon,30731.0,122794461.0,
2003,Q1,2003-03-31,Pennsylvania,PA Guaranteed Savings Plan,93318.0,526295611.0,
2003,Q1,2003-03-31,Pennsylvania,Pennsylvania Investment Plan,4403.0,30471960.0,
2003,Q1,2003-03-31,Rhode Island,Rhode Island,356701.0,2801655910.0,
2003,Q1,2003-03-31,South Carolina,South Carolina Prepaid,5866.0,65032025.0,
2003,Q1,2003-03-31,South Carolina,South Carolina Savings,13496.0,107624749.0,
2003,Q1,2003-03-31,South Dakota,South Dakota,9821.0,69627658.0,
2003,Q1,2003-03-31,Tennessee,Tennessee Prepaid,7841.0,40544311.0,
2003,Q1,2003-03-31,Tennessee,Tennessee Savings,2111.0,7024237.0,
2003,Q1,2003-03-31,Texas,Texas Prepaid,136598.0,823937544.0,
2003,Q1,2003-03-31,Texas,Texas Savings,3800.0,19518004.0,
2003,Q1,2003-03-31,Utah,Utah,33680.0,346500000.0,
2003,Q1,2003-03-31,Vermont,Vermont,2745.0,17483535.0,
2003,Q1,2003-03-31,Virginia,Virginia Prepaid,60399.0,503618279.0,
2003,Q1,2003-03-31,Virginia,Virginia Savings,270715.0,2735557816.0,
2003,Q1,2003-03-31,Washington,Washington Prepaid,36209.0,201347965.0,
2003,Q1,2003-03-31,West Virginia,West Virginia Prepaid,9734.0,59296944.0,
2003,Q1,2003-03-31,West Virginia,West Virginia Savings,19620.0,108004374.0,
2003,Q1,2003-03-31,Wisconsin,Wisconsin,146750.0,702693248.0,
2003,Q1,2003-03-31,Wyoming,Wyoming,1852.0,14213718.0,
2003,Q2,2003-06-30,Alabama,Alabama Prepaid,66626.0,546883459.0,
2003,Q2,2003-06-30,Alabama,Alabama Savings,11797.0,83060820.0,
2003,Q2,2003-06-30,Alaska,Alaska,103805.0,710640503.0,
2003,Q2,2003-06-30,Arizona,Arizona,28837.0,153242009.0,
2003,Q2,2003-06-30,Arkansas,Arkansas,15135.0,117600712.0,
2003,Q2,2003-06-30,California,California,125210.0,710266987.0,
2003,Q2,2003-06-30,Colorado,Colorado Prepaid,5226.0,40087000.0,
2003,Q2,2003-06-30,Colorado,Colorado Savings,161808.0,973528724.0,
2003,Q2,2003-06-30,Connecticut,Connecticut,35273.0,331832326.0,
2003,Q2,2003-06-30,Delaware,Delaware,16500.0,133000000.0,
2003,Q2,2003-06-30,District of Columbia,District of Columbia,2048.0,11514329.0,
2003,Q2,2003-06-30,Florida,Florida Prepaid,895358.0,3991302393.0,
2003,Q2,2003-06-30,Florida,Florida Savings,8280.0,13581733.0,
2003,Q2,2003-06-30,Georgia,Georgia,26983.0,81120352.0,
2003,Q2,2003-06-30,Hawaii,Hawaii,1746.0,11708925.0,
2003,Q2,2003-06-30,Idaho,Idaho,7079.0,26365349.0,
2003,Q2,2003-06-30,Illinois,Illinois Prepaid,36065.0,340067024.0,
2003,Q2,2003-06-30,Illinois,Illinois Savings,82845.0,626837433.0,
2003,Q2,2003-06-30,Indiana,Indiana,32639.0,141242245.0,
2003,Q2,2003-06-30,Iowa,Iowa,73946.0,508112055.0,
2003,Q2,2003-06-30,Kansas,Kansas,54600.0,453508101.0,
2003,Q2,2003-06-30,Kentucky,Kentucky Prepaid,7043.0,47500000.0,
2003,Q2,2003-06-30,Kentucky,Kentucky Savings,7030.0,36487767.0,
2003,Q2,2003-06-30,Louisiana,Louisiana,10806.0,27802407.0,
2003,Q2,2003-06-30,Maine,Maine,121056.0,1650836605.0,
2003,Q2,2003-06-30,Maryland,Maryland Prepaid,20810.0,156047844.0,
2003,Q2,2003-06-30,Maryland,Maryland Savings,61204.0,322355857.0,
2003,Q2,2003-06-30,Massachusetts,Massachusetts Prepaid,36000.0,100000000.0,
2003,Q2,2003-06-30,Massachusetts,Massachusetts Savings,84000.0,901000000.0,
2003,Q2,2003-06-30,Michigan,Michigan Prepaid,67347.0,926483479.0,
2003,Q2,2003-06-30,Michigan,Michigan Savings,104478.0,406000000.0,
2003,Q2,2003-06-30,Minnesota,Minnesota,26352.0,127000000.0,
2003,Q2,2003-06-30,Mississippi,Mississippi Prepaid,17502.0,103795515.0,
2003,Q2,2003-06-30,Mississippi,Mississippi Savings,3561.0,18555765.0,
2003,Q2,2003-06-30,Missouri,Missouri,61603.0,328977595.0,
2003,Q2,2003-06-30,Montana,Montana,6440.0,69900000.0,
2003,Q2,2003-06-30,Nebraska,Nebraska,61330.0,404832717.0,
2003,Q2,2003-06-30,Nevada,Nevada Prepaid,10067.0,48501324.0,
2003,Q2,2003-06-30,Nevada,Nevada Savings,42659.0,198636575.0,
2003,Q2,2003-06-30,New Hampshire,New Hampshire,235600.0,2013240000.0,
2003,Q2,2003-06-30,New Jersey,New Jersey,33869.0,198398339.0,
2003,Q2,2003-06-30,New Mexico,New Mexico Prepaid,92.0,487223.0,
2003,Q2,2003-06-30,New Mexico,New Mexico Savings,93431.0,484126779.0,
2003,Q2,2003-06-30,New York,New York,345862.0,1836898155.0,
2003,Q2,2003-06-30,North Carolina,North Carolina,13248.0,95219133.0,
2003,Q2,2003-06-30,North Dakota,North Dakota,13415.0,125300000.0,
2003,Q2,2003-06-30,Ohio,Ohio Guaranteed Fund,129926.0,760080159.0,
2003,Q2,2003-06-30,Ohio,Ohio Variable Funds,452465.0,2418243426.0,
2003,Q2,2003-06-30,Oklahoma,Oklahoma,15177.0,48338805.0,
2003,Q2,2003-06-30,Oregon,Oregon,34622.0,161676349.0,
2003,Q2,2003-06-30,Pennsylvania,PA Guaranteed Savings Plan,93981.0,603600000.0,
2003,Q2,2003-06-30,Pennsylvania,Pennsylvania Investment Plan,6094.0,46100000.0,
2003,Q2,2003-06-30,Rhode Island,Rhode Island,376251.0,3354737907.0,
2003,Q2,2003-06-30,South Carolina,South Carolina Prepaid,5883.0,67736117.0,
2003,Q2,2003-06-30,South Carolina,South Carolina Savings,16538.0,145142272.0,
2003,Q2,2003-06-30,South Dakota,South Dakota,12001.0,103226082.0,
2003,Q2,2003-06-30,Tennessee,Tennessee Prepaid,7909.0,41885330.0,
2003,Q2,2003-06-30,Tennessee,Tennessee Savings,2282.0,8828952.0,
2003,Q2,2003-06-30,Texas,Texas Prepaid,155957.0,953895390.0,
2003,Q2,2003-06-30,Texas,Texas Savings,5441.0,29079579.0,
2003,Q2,2003-06-30,Utah,Utah,35898.0,431100000.0,
2003,Q2,2003-06-30,Vermont,Vermont,2343.0,21052881.0,
2003,Q2,2003-06-30,Virginia,Virginia Prepaid,67561.0,588621206.0,
2003,Q2,2003-06-30,Virginia,Virginia Savings,467164.0,3629547237.0,
2003,Q2,2003-06-30,Washington,Washington Prepaid,36319.0,271533984.0,
2003,Q2,2003-06-30,West Virginia,West Virginia Prepaid,9735.0,67965671.0,
2003,Q2,2003-06-30,West Virginia,West Virginia Savings,23246.0,146784222.0,
2003,Q2,2003-06-30,Wisconsin,Wisconsin,155992.0,865701019.0,
2003,Q2,2003-06-30,Wyoming,Wyoming,1851.0,16293689.0,
2003,Q3,2003-09-30,Alabama,Alabama Prepaid,69326.0,559042818.0,
2003,Q3,2003-09-30,Alabama,Alabama Savings,15637.0,107403047.0,
2003,Q3,2003-09-30,Alaska,Alaska,109204.0,792626403.0,
2003,Q3,2003-09-30,Arizona,Arizona,31621.0,168595945.0,
2003,Q3,2003-09-30,Arkansas,Arkansas,,123306610.0,
2003,Q3,2003-09-30,California,California,133058.0,790558036.0,
2003,Q3,2003-09-30,Colorado,Colorado Prepaid,14490.0,39294000.0,
2003,Q3,2003-09-30,Colorado,Colorado Savings,174833.0,1082488034.0,
2003,Q3,2003-09-30,Connecticut,Connecticut,41075.0,356395284.0,
2003,Q3,2003-09-30,Delaware,Delaware,16910.0,144300000.0,
2003,Q3,2003-09-30,District of Columbia,District of Columbia,2347.0,13772685.0,
2003,Q3,2003-09-30,Florida,Florida Prepaid,895787.0,3981346713.0,
2003,Q3,2003-09-30,Florida,Florida Savings,8823.0,16943000.0,
2003,Q3,2003-09-30,Georgia,Georgia,30484.0,98473848.0,
2003,Q3,2003-09-30,Hawaii,Hawaii,1933.0,13488877.0,
2003,Q3,2003-09-30,Idaho,Idaho,7656.0,29055583.0,
2003,Q3,2003-09-30,Illinois,Illinois Prepaid,36350.0,360224252.0,
2003,Q3,2003-09-30,Illinois,Illinois Savings,87778.0,704188435.0,
2003,Q3,2003-09-30,Indiana,Indiana,36007.0,161737758.0,
2003,Q3,2003-09-30,Iowa,Iowa,78220.0,562054189.0,
2003,Q3,2003-09-30,Kansas,Kansas,57656.0,510636087.0,
2003,Q3,2003-09-30,Kentucky,Kentucky Prepaid,7044.0,51363020.0,
2003,Q3,2003-09-30,Kentucky,Kentucky Savings,9626.0,39206258.0,
2003,Q3,2003-09-30,Louisiana,Louisiana,11926.0,30752822.0,
2003,Q3,2003-09-30,Maine,Maine,125656.0,1808274448.0,
2003,Q3,2003-09-30,Maryland,Maryland Prepaid,18675.0,197530202.0,
2003,Q3,2003-09-30,Maryland,Maryland Savings,64030.0,361730992.0,
2003,Q3,2003-09-30,Massachusetts,Massachusetts Prepaid,36000.0,100000000.0,
2003,Q3,2003-09-30,Massachusetts,Massachusetts Savings,87700.0,982600000.0,
2003,Q3,2003-09-30,Michigan,Michigan Prepaid,71585.0,955180963.0,
2003,Q3,2003-09-30,Michigan,Michigan Savings,110908.0,452398475.0,
2003,Q3,2003-09-30,Minnesota,Minnesota,28995.0,147200000.0,
2003,Q3,2003-09-30,Mississippi,Mississippi Prepaid,17786.0,110712393.0,
2003,Q3,2003-09-30,Mississippi,Mississippi Savings,3917.0,21090458.0,
2003,Q3,2003-09-30,Missouri,Missouri,61959.0,361832003.0,
2003,Q3,2003-09-30,Montana,Montana,6440.0,88300000.0,
2003,Q3,2003-09-30,Nebraska,Nebraska,71546.0,482170970.0,
2003,Q3,2003-09-30,Nevada,Nevada Prepaid,10085.0,50701179.0,
2003,Q3,2003-09-30,Nevada,Nevada Savings,65702.0,313360215.0,
2003,Q3,2003-09-30,New Hampshire,New Hampshire,253273.0,2241000000.0,
2003,Q3,2003-09-30,New Jersey,New Jersey,40722.0,238137553.0,
2003,Q3,2003-09-30,New Mexico,New Mexico Prepaid,84.0,333841.0,
2003,Q3,2003-09-30,New Mexico,New Mexico Savings,91678.0,559964392.0,
2003,Q3,2003-09-30,New York,New York,356697.0,1934935234.0,
2003,Q3,2003-09-30,North Carolina,North Carolina,14456.0,107611761.0,
2003,Q3,2003-09-30,North Dakota,North Dakota,14785.0,142800000.0,
2003,Q3,2003-09-30,Ohio,Ohio Guaranteed Fund,130946.0,784499405.0,
2003,Q3,2003-09-30,Ohio,Ohio Variable Funds,471185.0,2622270786.0,
2003,Q3,2003-09-30,Oklahoma,Oklahoma,16403.0,54978352.0,
2003,Q3,2003-09-30,Oregon,Oregon,38568.0,195866048.0,
2003,Q3,2003-09-30,Pennsylvania,PA Guaranteed Savings Plan,91611.0,742000000.0,
2003,Q3,2003-09-30,Pennsylvania,Pennsylvania Investment Plan,7910.0,61000000.0,
2003,Q3,2003-09-30,Rhode Island,Rhode Island,394124.0,3681683464.0,
2003,Q3,2003-09-30,South Carolina,South Carolina Prepaid,5912.0,69794638.0,
2003,Q3,2003-09-30,South Carolina,South Carolina Savings,20090.0,179292778.0,
2003,Q3,2003-09-30,South Dakota,South Dakota,,127600000.0,
2003,Q3,2003-09-30,Tennessee,Tennessee Prepaid,8054.0,45236040.0,
2003,Q3,2003-09-30,Tennessee,Tennessee Savings,2493.0,10471024.0,
2003,Q3,2003-09-30,Texas,Texas Prepaid,158426.0,1148683286.0,
2003,Q3,2003-09-30,Texas,Texas Savings,7131.0,39013684.0,
2003,Q3,2003-09-30,Utah,Utah,37854.0,476564971.0,
2003,Q3,2003-09-30,Vermont,Vermont,2929.0,23497731.0,
2003,Q3,2003-09-30,Virginia,Virginia Prepaid,67712.0,680312387.0,
2003,Q3,2003-09-30,Virginia,Virginia Savings,526079.0,4302430535.0,
2003,Q3,2003-09-30,Washington,Washington Prepaid,36795.0,269052134.0,
2003,Q3,2003-09-30,West Virginia,West Virginia Prepaid,9736.0,71305595.0,
2003,Q3,2003-09-30,West Virginia,West Virginia Savings,27126.0,177046064.0,
2003,Q3,2003-09-30,Wisconsin,Wisconsin,165284.0,1015553276.0,
2003,Q3,2003-09-30,Wyoming,Wyoming,,16587076.0,
2003,Q4,2003-12-31,Alabama,Alabama Prepaid,69570.0,536333487.0,
2003,Q4,2003-12-31,Alabama,Alabama Savings,19868.0,152425073.0,
2003,Q4,2003-12-31,Alaska,Alaska,120596.0,981784900.0,
2003,Q4,2003-12-31,Arizona,Arizona,34624.0,194196326.0,
2003,Q4,2003-12-31,Arkansas,Arkansas,12841.0,136395164.0,
2003,Q4,2003-12-31,California,California,158881.0,949386496.0,
2003,Q4,2003-12-31,Colorado,Colorado Prepaid,14490.0,41300000.0,
2003,Q4,2003-12-31,Colorado,Colorado Savings,185992.0,1297759014.0,
2003,Q4,2003-12-31,Connecticut,Connecticut,41657.0,405537711.0,
2003,Q4,2003-12-31,Delaware,Delaware,17565.0,168000000.0,
2003,Q4,2003-12-31,District of Columbia,District of Columbia,3146.0,20177088.0,
2003,Q4,2003-12-31,Florida,Florida Prepaid,919017.0,4006660517.0,
2003,Q4,2003-12-31,Florida,Florida Savings,9768.0,23737400.0,
2003,Q4,2003-12-31,Georgia,Georgia,35136.0,127714144.0,
2003,Q4,2003-12-31,Hawaii,Hawaii,2107.0,16149884.0,
2003,Q4,2003-12-31,Idaho,Idaho,9288.0,37965591.0,
2003,Q4,2003-12-31,Illinois,Illinois Prepaid,37138.0,398269240.0,
2003,Q4,2003-12-31,Illinois,Illinois Savings,94377.0,873371930.0,
2003,Q4,2003-12-31,Indiana,Indiana,39204.0,195681782.0,
2003,Q4,2003-12-31,Iowa,Iowa,83440.0,688267585.0,
2003,Q4,2003-12-31,Kansas,Kansas,64260.0,622627864.0,
2003,Q4,2003-12-31,Kentucky,Kentucky Prepaid,7044.0,57363000.0,
2003,Q4,2003-12-31,Kentucky,Kentucky Savings,9949.0,45160880.0,
2003,Q4,2003-12-31,Louisiana,Louisiana,13465.0,37234789.0,
2003,Q4,2003-12-31,Maine,Maine,132022.0,2137807250.0,
2003,Q4,2003-12-31,Maryland,Maryland Prepaid,21359.0,225523937.0,
2003,Q4,2003-12-31,Maryland,Maryland Savings,71878.0,456231537.0,
2003,Q4,2003-12-31,Massachusetts,Massachusetts Prepaid,35888.0,98000000.0,
2003,Q4,2003-12-31,Massachusetts,Massachusetts Savings,91900.0,1150000000.0,
2003,Q4,2003-12-31,Michigan,Michigan Prepaid,73964.0,989770060.0,
2003,Q4,2003-12-31,Michigan,Michigan Savings,124649.0,569059363.0,
2003,Q4,2003-12-31,Minnesota,Minnesota,32856.0,185452193.0,
2003,Q4,2003-12-31,Mississippi,Mississippi Prepaid,19281.0,123438719.0,
2003,Q4,2003-12-31,Mississippi,Mississippi Savings,4478.0,25724837.0,
2003,Q4,2003-12-31,Missouri,Missouri,69878.0,445214298.0,
2003,Q4,2003-12-31,Montana,Montana,6440.0,92900000.0,
2003,Q4,2003-12-31,Nebraska,Nebraska,86531.0,613700000.0,
2003,Q4,2003-12-31,Nevada,Nevada Prepaid,10360.0,56761997.0,
2003,Q4,2003-12-31,Nevada,Nevada Savings,89213.0,506381234.0,
2003,Q4,2003-12-31,New Hampshire,New Hampshire,276100.0,2709000000.0,
2003,Q4,2003-12-31,New Jersey,New Jersey,44117.0,317708313.0,
2003,Q4,2003-12-31,New Mexico,New Mexico Prepaid,101.0,421552.0,
2003,Q4,2003-12-31,New Mexico,New Mexico Savings,100713.0,692018374.0,
2003,Q4,2003-12-31,New York,New York,268621.0,2263361593.0,
2003,Q4,2003-12-31,North Carolina,North Carolina,15790.0,127752242.0,
2003,Q4,2003-12-31,North Dakota,North Dakota,16403.0,170000000.0,
2003,Q4,2003-12-31,Ohio,Ohio Guaranteed Fund,131165.0,846962642.0,
2003,Q4,2003-12-31,Ohio,Ohio Variable Funds,491240.0,2848878820.0,
2003,Q4,2003-12-31,Oklahoma,Oklahoma,19579.0,70823972.0,
2003,Q4,2003-12-31,Oregon,Oregon,44607.0,243661384.0,
2003,Q4,2003-12-31,Pennsylvania,PA Guaranteed Savings Plan,107316.0,801000000.0,
2003,Q4,2003-12-31,Pennsylvania,Pennsylvania Investment Plan,10404.0,95000000.0,
2003,Q4,2003-12-31,Rhode Island,Rhode Island,409464.0,4220758043.0,
2003,Q4,2003-12-31,South Carolina,South Carolina Prepaid,6097.0,72846819.0,
2003,Q4,2003-12-31,South Carolina,South Carolina Savings,23888.0,236904641.0,
2003,Q4,2003-12-31,South Dakota,South Dakota,17767.0,165253224.0,
2003,Q4,2003-12-31,Tennessee,Tennessee Prepaid,8136.0,46999696.0,
2003,Q4,2003-12-31,Tennessee,Tennessee Savings,2774.0,13182721.0,
2003,Q4,2003-12-31,Texas,Texas Prepaid,158431.0,1245980794.0,
2003,Q4,2003-12-31,Texas,Texas Savings,8666.0,55015322.0,
2003,Q4,2003-12-31,Utah,Utah,40489.0,592668378.0,
2003,Q4,2003-12-31,Vermont,Vermont,3348.0,27073426.0,
2003,Q4,2003-12-31,Virginia,Virginia Prepaid,67907.0,743003830.0,
2003,Q4,2003-12-31,Virginia,Virginia Savings,607717.0,5685067978.0,
2003,Q4,2003-12-31,Washington,Washington,38043.0,326223415.0,
2003,Q4,2003-12-31,West Virginia,West Virginia Prepaid,9737.0,78447667.0,
2003,Q4,2003-12-31,West Virginia,West Virginia Savings,34406.0,258623793.0,
2003,Q4,2003-12-31,Wisconsin,Wisconsin,176833.0,1109015696.0,
2003,Q4,2003-12-31,Wyoming,Wyoming,1834.0,18047806.0,
2004,Q1,2004-03-31,Alabama,Alabama Prepaid,69570.0,530000000.0,
2004,Q1,2004-03-31,Alabama,Alabama Savings,26987.0,203286920.0,
2004,Q1,2004-03-31,Alaska,Alaska,131172.0,1124831384.0,
2004,Q1,2004-03-31,Arizona,Arizona,37833.0,210738119.0,
2004,Q1,2004-03-31,Arkansas,Arkansas,12884.0,143263476.0,
2004,Q1,2004-03-31,California,California,172709.0,1074345926.0,
2004,Q1,2004-03-31,Colorado,Colorado Prepaid,14497.0,41300000.0,
2004,Q1,2004-03-31,Colorado,Colorado Savings,196268.0,1452846169.0,
2004,Q1,2004-03-31,Connecticut,Connecticut,46569.0,449017627.0,
2004,Q1,2004-03-31,Delaware,Delaware,18750.0,186000000.0,
2004,Q1,2004-03-31,District of Columbia,District of Columbia,3645.0,25931255.0,
2004,Q1,2004-03-31,Florida,Florida Prepaid,973690.0,4266748136.0,
2004,Q1,2004-03-31,Florida,Florida Savings,12989.0,31585479.0,
2004,Q1,2004-03-31,Georgia,Georgia,41711.0,158736019.0,
2004,Q1,2004-03-31,Hawaii,Hawaii,2241.0,18619267.0,
2004,Q1,2004-03-31,Idaho,Idaho,10667.0,44535237.0,
2004,Q1,2004-03-31,Illinois,Illinois Prepaid,40732.0,425766573.0,
2004,Q1,2004-03-31,Illinois,Illinois Savings,100580.0,987728125.0,
2004,Q1,2004-03-31,Indiana,Indiana,43996.0,231536600.0,
2004,Q1,2004-03-31,Iowa,Iowa,88071.0,779816842.0,
2004,Q1,2004-03-31,Kansas,Kansas,73485.0,716202389.0,
2004,Q1,2004-03-31,Kentucky,Kentucky Prepaid,7044.0,61449000.0,
2004,Q1,2004-03-31,Kentucky,Kentucky Savings,13635.0,50334056.0,
2004,Q1,2004-03-31,Louisiana,Louisiana,14519.0,43738277.0,
2004,Q1,2004-03-31,Maine,Maine,138780.0,2377982907.0,
2004,Q1,2004-03-31,Maryland,Maryland Prepaid,23548.0,233700587.0,
2004,Q1,2004-03-31,Maryland,Maryland Savings,76534.0,518678273.0,
2004,Q1,2004-03-31,Massachusetts,Massachusetts Prepaid,35888.0,98000000.0,
2004,Q1,2004-03-31,Massachusetts,Massachusetts Savings,97250.0,1270000000.0,
2004,Q1,2004-03-31,Michigan,Michigan Prepaid,74885.0,961497771.0,
2004,Q1,2004-03-31,Michigan,Michigan Savings,139034.0,659958870.0,
2004,Q1,2004-03-31,Minnesota,Minnesota,45923.0,221031468.0,
2004,Q1,2004-03-31,Mississippi,Mississippi Prepaid,19355.0,135544403.0,
2004,Q1,2004-03-31,Mississippi,Mississippi Savings,6211.0,29806619.0,
2004,Q1,2004-03-31,Missouri,Missouri,73616.0,507374345.0,
2004,Q1,2004-03-31,Montana,Montana,6858.0,106300000.0,
2004,Q1,2004-03-31,Nebraska,Nebraska,94029.0,712093630.0,
2004,Q1,2004-03-31,Nevada,Nevada Prepaid,10330.0,61898611.0,
2004,Q1,2004-03-31,Nevada,Nevada Savings,113824.0,714203583.0,
2004,Q1,2004-03-31,New Hampshire,New Hampshire,308613.0,3110000000.0,
2004,Q1,2004-03-31,New Jersey,New Jersey,62680.0,406745945.0,
2004,Q1,2004-03-31,New Mexico,New Mexico Prepaid,110.0,384548.0,
2004,Q1,2004-03-31,New Mexico,New Mexico Savings,114328.0,812731871.0,
2004,Q1,2004-03-31,New York,New York,291174.0,2623099434.0,
2004,Q1,2004-03-31,North Carolina,North Carolina,17301.0,145303266.0,
2004,Q1,2004-03-31,North Dakota,North Dakota,17996.0,196344128.0,
2004,Q1,2004-03-31,Ohio,Ohio Guaranteed Fund,131185.0,859650334.0,
2004,Q1,2004-03-31,Ohio,Ohio Variable Funds,506411.0,2979605819.0,
2004,Q1,2004-03-31,Oklahoma,Oklahoma,27335.0,82766382.0,
2004,Q1,2004-03-31,Oregon,Oregon,49727.0,285834406.0,
2004,Q1,2004-03-31,Pennsylvania,PA Guaranteed Savings Plan,108616.0,835000000.0,
2004,Q1,2004-03-31,Pennsylvania,Pennsylvania Investment Plan,12820.0,122000000.0,
2004,Q1,2004-03-31,Rhode Island,Rhode Island,421799.0,4562271268.0,
2004,Q1,2004-03-31,South Carolina,South Carolina Prepaid,6506.0,84200617.0,
2004,Q1,2004-03-31,South Carolina,South Carolina Savings,28241.0,287003571.0,
2004,Q1,2004-03-31,South Dakota,South Dakota,20652.0,201924059.0,
2004,Q1,2004-03-31,Tennessee,Tennessee Prepaid,8248.0,48233036.0,
2004,Q1,2004-03-31,Tennessee,Tennessee Savings,3353.0,17266095.0,
2004,Q1,2004-03-31,Texas,Texas Prepaid,158434.0,1299964261.0,
2004,Q1,2004-03-31,Texas,Texas Savings,10426.0,68564934.0,
2004,Q1,2004-03-31,Utah,Utah,43550.0,674318912.0,
2004,Q1,2004-03-31,Vermont,Vermont,3927.0,30362275.0,
2004,Q1,2004-03-31,Virginia,Virginia Prepaid,67907.0,786819990.0,
2004,Q1,2004-03-31,Virginia,Virginia Savings,694075.0,6776560621.0,
2004,Q1,2004-03-31,Washington,Washington,44230.0,373265023.0,
2004,Q1,2004-03-31,West Virginia,West Virginia Prepaid,9737.0,82300063.0,
2004,Q1,2004-03-31,West Virginia,West Virginia Savings,42272.0,323562309.0,
2004,Q1,2004-03-31,Wisconsin,Wisconsin,178081.0,1166722871.0,
2004,Q1,2004-03-31,Wyoming,Wyoming,1839.0,18707447.0,
2004,Q2,2004-06-30,Alabama,Alabama Prepaid,69570.0,637389000.0,
2004,Q2,2004-06-30,Alabama,Alabama Savings,31559.0,237489022.0,
2004,Q2,2004-06-30,Alaska,Alaska,138844.0,1216574513.0,
2004,Q2,2004-06-30,Arizona,Arizona,40405.0,223279661.0,
2004,Q2,2004-06-30,Arkansas,Arkansas,12549.0,144483510.0,
2004,Q2,2004-06-30,California,California,178990.0,1143576400.0,
2004,Q2,2004-06-30,Colorado,Colorado Prepaid,14491.0,41000000.0,
2004,Q2,2004-06-30,Colorado,Colorado Savings,201703.0,1536450036.0,
2004,Q2,2004-06-30,Connecticut,Connecticut,53623.0,472358048.0,
2004,Q2,2004-06-30,Delaware,Delaware,19350.0,196500000.0,
2004,Q2,2004-06-30,District of Columbia,District of Columbia,3951.0,29267905.0,
2004,Q2,2004-06-30,Florida,Florida Prepaid,974372.0,4215318123.0,
2004,Q2,2004-06-30,Florida,Florida Savings,13345.0,36425555.0,
2004,Q2,2004-06-30,Georgia,Georgia,46303.0,177179028.0,
2004,Q2,2004-06-30,Hawaii,Hawaii,2866.0,19787562.0,
2004,Q2,2004-06-30,Idaho,Idaho,11168.0,47179404.0,
2004,Q2,2004-06-30,Illinois,Illinois Prepaid,42366.0,500834085.0,
2004,Q2,2004-06-30,Illinois,Illinois Savings,105693.0,1059624507.0,
2004,Q2,2004-06-30,Indiana,Indiana,47326.0,249426884.0,
2004,Q2,2004-06-30,Iowa,Iowa,90741.0,829041421.0,
2004,Q2,2004-06-30,Kansas,Kansas,76922.0,760992239.0,
2004,Q2,2004-06-30,Kentucky,Kentucky Prepaid,7044.0,63708000.0,
2004,Q2,2004-06-30,Kentucky,Kentucky Savings,14306.0,52347695.0,
2004,Q2,2004-06-30,Louisiana,Louisiana,15487.0,49283171.0,
2004,Q2,2004-06-30,Maine,Maine,143913.0,2515712524.0,
2004,Q2,2004-06-30,Maryland,Maryland Prepaid,24869.0,255917655.0,
2004,Q2,2004-06-30,Maryland,Maryland Savings,79236.0,558824710.0,
2004,Q2,2004-06-30,Massachusetts,Massachusetts Prepaid,35888.0,98000000.0,
2004,Q2,2004-06-30,Massachusetts,Massachusetts Savings,101000.0,1345000000.0,
2004,Q2,2004-06-30,Michigan,Michigan Prepaid,76569.0,962800622.0,
2004,Q2,2004-06-30,Michigan,Michigan Savings,145331.0,704000000.0,
2004,Q2,2004-06-30,Minnesota,Minnesota,49106.0,238000000.0,
2004,Q2,2004-06-30,Mississippi,Mississippi Prepaid,19410.0,137664646.0,
2004,Q2,2004-06-30,Mississippi,Mississippi Savings,6776.0,33430987.0,
2004,Q2,2004-06-30,Missouri,Missouri,76410.0,535453000.0,
2004,Q2,2004-06-30,Montana,Montana,7066.0,113700000.0,
2004,Q2,2004-06-30,Nebraska,Nebraska,100694.0,777468620.0,
2004,Q2,2004-06-30,Nevada,Nevada Prepaid,10500.0,63464901.0,
2004,Q2,2004-06-30,Nevada,Nevada Savings,137101.0,844934621.0,
2004,Q2,2004-06-30,New Hampshire,New Hampshire,332247.0,3356000000.0,
2004,Q2,2004-06-30,New Jersey,New Jersey,72553.0,470334420.0,
2004,Q2,2004-06-30,New Mexico,New Mexico Prepaid,112.0,398961.0,
2004,Q2,2004-06-30,New Mexico,New Mexico Savings,131463.0,909030658.0,
2004,Q2,2004-06-30,New York,New York,310272.0,2798073189.0,
2004,Q2,2004-06-30,North Carolina,North Carolina,18349.0,155571010.0,
2004,Q2,2004-06-30,North Dakota,North Dakota,19197.0,212308557.0,
2004,Q2,2004-06-30,Ohio,Ohio Guaranteed Fund,131185.0,850771628.0,
